Zona,Cod Municipio,Municipio,Bairro,Qtd                                                                                                                     Eleitores
84.0,58696.0,NOVA IGUAÇU,JARDIM LARANJEIRAS,2047.0
84.0,58696.0,NOVA IGUAÇU,JARDIM NOVA ERA,1425.0
84.0,58696.0,NOVA IGUAÇU,JARDIM PALMARES,6579.0
84.0,58696.0,NOVA IGUAÇU,KM 32,8578.0
84.0,58696.0,NOVA IGUAÇU,KM 32 - CEDAE,2538.0
84.0,58696.0,NOVA IGUAÇU,LAGOINHA,3008.0
84.0,58696.0,NOVA IGUAÇU,MANGUEIRA,1866.0
84.0,58696.0,NOVA IGUAÇU,MARAPICU,7921.0
84.0,58696.0,NOVA IGUAÇU,PALHADA,10083.0
84.0,58696.0,NOVA IGUAÇU,PARAISO,6357.0
84.0,58696.0,NOVA IGUAÇU,PARQUE SAO FRANCISCO,1573.0
84.0,58696.0,NOVA IGUAÇU,PRADOS VERDES,7304.0
84.0,58696.0,NOVA IGUAÇU,TODOS OS SANTOS,572.0
84.0,58696.0,NOVA IGUAÇU,VALVERDE,6418.0
85.0,58777.0,PETRÓPOLIS,BINGEN,8008.0
85.0,58777.0,PETRÓPOLIS,CAPELA,3569.0
85.0,58777.0,PETRÓPOLIS,CENTRO,3144.0
85.0,58777.0,PETRÓPOLIS,DUARTE SILVEIRA,5886.0
85.0,58777.0,PETRÓPOLIS,FAZENDA INGLESA,1403.0
85.0,58777.0,PETRÓPOLIS,MOINHO PRETO,1147.0
85.0,58777.0,PETRÓPOLIS,MOSELA,12602.0
85.0,58777.0,PETRÓPOLIS,VALPARAISO,4917.0
86.0,58971.0,SÃO GONÇALO,COVANCA,7187.0
86.0,58971.0,SÃO GONÇALO,NEVES,11211.0
86.0,58971.0,SÃO GONÇALO,PAIVA,4116.0
86.0,58971.0,SÃO GONÇALO,VILA LAGE,8514.0
87.0,58971.0,SÃO GONÇALO,BARRO VERMELHO,23426.0
87.0,58971.0,SÃO GONÇALO,ENGENHO PEQUENO,11105.0
87.0,58971.0,SÃO GONÇALO,LINDO PARQUE,4859.0
87.0,58971.0,SÃO GONÇALO,NOVA ROMA,2266.0
87.0,58971.0,SÃO GONÇALO,PONTE PARAGUAI,4279.0
87.0,58971.0,SÃO GONÇALO,SANTA CATARINA,2710.0
87.0,58971.0,SÃO GONÇALO,TENENTE JARDIM,4855.0
87.0,58971.0,SÃO GONÇALO,VENDA DA CRUZ,5357.0
87.0,58971.0,SÃO GONÇALO,ZE GAROTO,5675.0
88.0,59013.0,SÃO JOÃO DE MERITI,EDEN,31982.0
88.0,59013.0,SÃO JOÃO DE MERITI,SÃO MATEUS,15316.0
88.0,59013.0,SÃO JOÃO DE MERITI,TOMAZINHO,8855.0
88.0,59013.0,SÃO JOÃO DE MERITI,VILA NORMA,7815.0
88.0,59013.0,SÃO JOÃO DE MERITI,VILA UNIAO,6772.0
89.0,59013.0,SÃO JOÃO DE MERITI,JARDIM MERITI,26249.0
89.0,59013.0,SÃO JOÃO DE MERITI,JARDIM SANTA ROSA,5260.0
89.0,59013.0,SÃO JOÃO DE MERITI,JARDIM ÍRIS,3601.0
89.0,59013.0,SÃO JOÃO DE MERITI,VILA ANDORINHAS,1921.0
89.0,59013.0,SÃO JOÃO DE MERITI,VILA SÃO JOÃO,7284.0
89.0,59013.0,SÃO JOÃO DE MERITI,VILAR DOS TELES,32827.0
90.0,59250.0,VOLTA REDONDA,AERO CLUBE,5927.0
90.0,59250.0,VOLTA REDONDA,CANDELÁRIA,292.0
90.0,59250.0,VOLTA REDONDA,COQUEIROS,652.0
90.0,59250.0,VOLTA REDONDA,DOM BOSCO,2069.0
90.0,59250.0,VOLTA REDONDA,NITERÓI,5288.0
90.0,59250.0,VOLTA REDONDA,RETIRO,1556.0
90.0,59250.0,VOLTA REDONDA,SANTA CRUZ,2924.0
90.0,59250.0,VOLTA REDONDA,SANTA RITA DO ZARUR,6118.0
90.0,59250.0,VOLTA REDONDA,SÃO LUÍS,5692.0
90.0,59250.0,VOLTA REDONDA,SÃO SEBASTIÃO,620.0
90.0,59250.0,VOLTA REDONDA,VERDE VALE,490.0
90.0,59250.0,VOLTA REDONDA,VILA BRASÍLIA,11337.0
90.0,59250.0,VOLTA REDONDA,VILA MURY,5078.0
90.0,59250.0,VOLTA REDONDA,VOLDAC,1751.0
91.0,58076.0,BARRA MANSA,ANO BOM,12163.0
91.0,58076.0,BARRA MANSA,ANTÔNIO ROCHA,409.0
91.0,58076.0,BARRA MANSA,FLORIANO,824.0
91.0,58076.0,BARRA MANSA,GETÚLIO VARGAS,2319.0
91.0,58076.0,BARRA MANSA,LOTEAMENTO BELO HORIZONTE,1327.0
91.0,58076.0,BARRA MANSA,LOTEAMENTO CHINÊS,2138.0
91.0,58076.0,BARRA MANSA,RIALTO,874.0
91.0,58076.0,BARRA MANSA,SÃO FRANCISCO DE ASSIS,1911.0
91.0,58076.0,BARRA MANSA,VALE DO PARAÍBA,1943.0
91.0,58076.0,BARRA MANSA,VILA CORINGA,4174.0
91.0,58076.0,BARRA MANSA,VILA NOVA,9915.0
91.0,58076.0,BARRA MANSA,VILA ORLANDÉLIA,1897.0
91.0,58076.0,BARRA MANSA,VISTA ALEGRE,6154.0
92.0,58033.0,ARARUAMA,AURORA,1240.0
92.0,58033.0,ARARUAMA,BANANEIRAS,3167.0
92.0,58033.0,ARARUAMA,BOA PERNA,2384.0
92.0,58033.0,ARARUAMA,BOA VISTA,917.0
92.0,58033.0,ARARUAMA,CENTRO,18720.0
92.0,58033.0,ARARUAMA,CLUBE DOS ENGENHEIROS,1947.0
92.0,58033.0,ARARUAMA,EDUCANDÁRIO,3172.0
92.0,58033.0,ARARUAMA,ENGENHO GRANDE,1546.0
92.0,58033.0,ARARUAMA,ENGENHO NOVO,167.0
92.0,58033.0,ARARUAMA,FAZENDINHA,5566.0
92.0,58033.0,ARARUAMA,HOSPÍCIO,3966.0
92.0,58033.0,ARARUAMA,IGUABINHA,3942.0
92.0,58033.0,ARARUAMA,ITATIQUARA,2284.0
92.0,58033.0,ARARUAMA,JUTURNAÍBA,240.0
92.0,58033.0,ARARUAMA,MARILOTA,830.0
92.0,58033.0,ARARUAMA,MONTEIRO,871.0
92.0,58033.0,ARARUAMA,MORRO GRANDE,2941.0
92.0,58033.0,ARARUAMA,MUTIRÃO,2351.0
92.0,58033.0,ARARUAMA,OUTEIRO,761.0
92.0,58033.0,ARARUAMA,PARACATU,798.0
92.0,58033.0,ARARUAMA,PARATY,3776.0
92.0,58033.0,ARARUAMA,PARQUE MATARUNA,3962.0
92.0,58033.0,ARARUAMA,PONTE DOS LEITES,2041.0
92.0,58033.0,ARARUAMA,POSSE,291.0
92.0,58033.0,ARARUAMA,PRAIA SECA,3543.0
92.0,58033.0,ARARUAMA,PRODÍGIO,509.0
92.0,58033.0,ARARUAMA,REGAMÉ,1077.0
92.0,58033.0,ARARUAMA,SOBRADINHO,981.0
92.0,58033.0,ARARUAMA,SOUBARA,477.0
92.0,58033.0,ARARUAMA,SÃO VICENTE,8507.0
92.0,58033.0,ARARUAMA,TRÊS VENDAS,759.0
92.0,58033.0,ARARUAMA,VILA CAPRI,3884.0
92.0,58033.0,ARARUAMA,XV DE NOVEMBRO,5373.0
93.0,58050.0,BARRA DO PIRAÍ,AREAL,2170.0
93.0,58050.0,BARRA DO PIRAÍ,ARTHUR CATALDI,1291.0
93.0,58050.0,BARRA DO PIRAÍ,BELVEDERE,500.0
93.0,58050.0,BARRA DO PIRAÍ,BOCA DO MATO,359.0
93.0,58050.0,BARRA DO PIRAÍ,CALIFÓRNIA,6118.0
93.0,58050.0,BARRA DO PIRAÍ,CANTAO,458.0
93.0,58050.0,BARRA DO PIRAÍ,CARVAO,1016.0
93.0,58050.0,BARRA DO PIRAÍ,CENTRO,21498.0
93.0,58050.0,BARRA DO PIRAÍ,DORÂNDIA,1814.0
93.0,58050.0,BARRA DO PIRAÍ,IPIABAS,2717.0
93.0,58050.0,BARRA DO PIRAÍ,MARACANA,1505.0
93.0,58050.0,BARRA DO PIRAÍ,MATADOURO,5552.0
93.0,58050.0,BARRA DO PIRAÍ,MORRO DO GAMA,1035.0
93.0,58050.0,BARRA DO PIRAÍ,OFICINAS VELHAS,3425.0
93.0,58050.0,BARRA DO PIRAÍ,PARQUE SANTANA,1190.0
93.0,58050.0,BARRA DO PIRAÍ,PARQUE SAO JOAQUIM,2099.0
93.0,58050.0,BARRA DO PIRAÍ,PONTE VERMELHA,741.0
93.0,58050.0,BARRA DO PIRAÍ,QUIMICA,1015.0
93.0,58050.0,BARRA DO PIRAÍ,ROSEIRA,1098.0
93.0,58050.0,BARRA DO PIRAÍ,SANTANA,9354.0
93.0,58050.0,BARRA DO PIRAÍ,SANTANA DE BARRA,2655.0
93.0,58050.0,BARRA DO PIRAÍ,SÃO JOSÉ DO TURVO,622.0
93.0,58050.0,BARRA DO PIRAÍ,VARGEM ALEGRE,2867.0
94.0,58076.0,BARRA MANSA,BOCAININHA,2570.0
94.0,58076.0,BARRA MANSA,BOM PASTOR,3260.0
94.0,58076.0,BARRA MANSA,CENTRO,14456.0
94.0,58076.0,BARRA MANSA,COLÔNIA SANTO ANTÔNIO,5115.0
94.0,58076.0,BARRA MANSA,COTIARA,1262.0
94.0,58076.0,BARRA MANSA,JARDIM AMÉRICA,2508.0
94.0,58076.0,BARRA MANSA,KM - 4,224.0
94.0,58076.0,BARRA MANSA,MONTE CRISTO,1440.0
94.0,58076.0,BARRA MANSA,ROBERTO SILVEIRA,1941.0
94.0,58076.0,BARRA MANSA,SAUDADE,2256.0
94.0,58076.0,BARRA MANSA,SÃO SILVESTRE,3448.0
94.0,58076.0,BARRA MANSA,SÃO VICENTE,105.0
94.0,58076.0,BARRA MANSA,VILA INDEPENDÊNCIA,2454.0
94.0,58076.0,BARRA MANSA,VILA MARIA,3559.0
94.0,58076.0,BARRA MANSA,VILA URSULINO,2681.0
95.0,58114.0,BOM JESUS DO ITABAPOANA,ARRAIAL NOVO - 2 DIST,349.0
95.0,58114.0,BOM JESUS DO ITABAPOANA,ASA BRANCA,548.0
95.0,58114.0,BOM JESUS DO ITABAPOANA,BAIRRO NOVO,5170.0
95.0,58114.0,BOM JESUS DO ITABAPOANA,BARRA DO PIRAP. - 7 DIST,267.0
95.0,58114.0,BOM JESUS DO ITABAPOANA,BOM JARDIM - 1 DIST,467.0
95.0,58114.0,BOM JESUS DO ITABAPOANA,CALHEIROS - 2 DIST,836.0
95.0,58114.0,BOM JESUS DO ITABAPOANA,CARABUÇU - 4 DIST,1523.0
95.0,58114.0,BOM JESUS DO ITABAPOANA,CENTRO,9700.0
95.0,58114.0,BOM JESUS DO ITABAPOANA,LIA MÁRCIA,1285.0
95.0,58114.0,BOM JESUS DO ITABAPOANA,MUTUM DE CIMA - 4 DIST,455.0
95.0,58114.0,BOM JESUS DO ITABAPOANA,PIMENTEL MARQUES,2206.0
95.0,58114.0,BOM JESUS DO ITABAPOANA,PIRAPETINGA - 5 DIST,728.0
95.0,58114.0,BOM JESUS DO ITABAPOANA,ROSAL - 3 DIST,1305.0
95.0,58114.0,BOM JESUS DO ITABAPOANA,SANTA ROSA,739.0
95.0,58114.0,BOM JESUS DO ITABAPOANA,SANTA TERESINHA,1333.0
95.0,58114.0,BOM JESUS DO ITABAPOANA,SERRINHA - 6 DIST,597.0
95.0,58114.0,BOM JESUS DO ITABAPOANA,USINA STA ISABEL - 1 DIST,1060.0
95.0,58114.0,BOM JESUS DO ITABAPOANA,USINA STA MARIA - 8 DIST,785.0
96.0,58130.0,CABO FRIO,BRAGA,2689.0
96.0,58130.0,CABO FRIO,CENTRO,12030.0
96.0,58130.0,CABO FRIO,CÉLULA MÁTER,4190.0
96.0,58130.0,CABO FRIO,GUARANI,5421.0
96.0,58130.0,CABO FRIO,JARDIM CAIÇARA,9503.0
96.0,58130.0,CABO FRIO,JARDIM FLAMBOYANT,5172.0
96.0,58130.0,CABO FRIO,MANOEL CORRÊA,1604.0
96.0,58130.0,CABO FRIO,MARLIM,1064.0
96.0,58130.0,CABO FRIO,PARQUE BURLE,6841.0
96.0,58130.0,CABO FRIO,PASSAGEM,2160.0
96.0,58130.0,CABO FRIO,PORTINHO,2649.0
96.0,58130.0,CABO FRIO,PRAIA DO SIQUEIRA,4178.0
96.0,58130.0,CABO FRIO,SÃO CRISTÓVÃO,13008.0
96.0,58130.0,CABO FRIO,VILA NOVA,4180.0
97.0,58173.0,CAMBUCI,CENTRO,6323.0
97.0,58173.0,CAMBUCI,CRUZEIRO,438.0
97.0,58173.0,CAMBUCI,FUNIL,1013.0
97.0,58173.0,CAMBUCI,MONTE VERDE,515.0
97.0,58173.0,CAMBUCI,SÃO JOÃO DO PARAÍSO,2978.0
97.0,58173.0,CAMBUCI,TRES IRMAOS,973.0
98.0,58190.0,CAMPOS DOS GOYTACAZES,CAJU,5047.0
98.0,58190.0,CAMPOS DOS GOYTACAZES,CENTRO,13883.0
98.0,58190.0,CAMPOS DOS GOYTACAZES,CONDOMÍNIO RECANTO DAS PALMEIRAS,309.0
98.0,58190.0,CAMPOS DOS GOYTACAZES,PARQUE DOM BOSCO,2952.0
98.0,58190.0,CAMPOS DOS GOYTACAZES,PARQUE ESPLANADA,3701.0
98.0,58190.0,CAMPOS DOS GOYTACAZES,PARQUE LEOPOLDINA,12413.0
98.0,58190.0,CAMPOS DOS GOYTACAZES,PARQUE NOVA BRASÍLIA,4660.0
98.0,58190.0,CAMPOS DOS GOYTACAZES,PARQUE SAO CAETANO,2615.0
98.0,58190.0,CAMPOS DOS GOYTACAZES,PARQUE TAMANDARÉ,7444.0
98.0,58190.0,CAMPOS DOS GOYTACAZES,PECUÁRIA,471.0
98.0,58190.0,CAMPOS DOS GOYTACAZES,PELINCA,252.0
99.0,58190.0,CAMPOS DOS GOYTACAZES,CENTRO,10729.0
99.0,58190.0,CAMPOS DOS GOYTACAZES,FLAMBOYANT,4345.0
99.0,58190.0,CAMPOS DOS GOYTACAZES,HORTO,3551.0
99.0,58190.0,CAMPOS DOS GOYTACAZES,LAPA,3010.0
99.0,58190.0,CAMPOS DOS GOYTACAZES,PARQUE JOQUEI CLUB,8428.0
99.0,58190.0,CAMPOS DOS GOYTACAZES,PARQUE TURF CLUB,1890.0
99.0,58190.0,CAMPOS DOS GOYTACAZES,PQ CALIFORNIA,4759.0
99.0,58190.0,CAMPOS DOS GOYTACAZES,TURF CLUB,1089.0
100.0,58190.0,CAMPOS DOS GOYTACAZES,AREIA BRANCA 12º DISTRITO,549.0
100.0,58190.0,CAMPOS DOS GOYTACAZES,BALANÇA RANGEL 7º DISTRITO,624.0
100.0,58190.0,CAMPOS DOS GOYTACAZES,BREJO GRANDE 7º DISTRITO,837.0
100.0,58190.0,CAMPOS DOS GOYTACAZES,CHAVE DE PARAISO 20 DISTRITO,370.0
100.0,58190.0,CAMPOS DOS GOYTACAZES,CONSELHEIRO JOSINO 20 DISTRITO,2785.0
100.0,58190.0,CAMPOS DOS GOYTACAZES,ESPIRITO SANTINHO 13º DISTRITO,586.0
100.0,58190.0,CAMPOS DOS GOYTACAZES,GUANDU 7º DISTRITO,1064.0
100.0,58190.0,CAMPOS DOS GOYTACAZES,JARDIM AEROPORTO,1752.0
100.0,58190.0,CAMPOS DOS GOYTACAZES,KM 08 - 7º DISTRITO,1932.0
100.0,58190.0,CAMPOS DOS GOYTACAZES,KM 13 7º DISTRITO,1825.0
100.0,58190.0,CAMPOS DOS GOYTACAZES,MATA DA CRUZ 18º DISTRITO,411.0
100.0,58190.0,CAMPOS DOS GOYTACAZES,MORRO DO COCO 12 DISTRITO,4032.0
100.0,58190.0,CAMPOS DOS GOYTACAZES,MURUNDU 13º DISTRITO,558.0
100.0,58190.0,CAMPOS DOS GOYTACAZES,PALMARES 18º DISTRITO,260.0
100.0,58190.0,CAMPOS DOS GOYTACAZES,PARQUE NOVA CANAÃ 7º DISTRITO,1629.0
100.0,58190.0,CAMPOS DOS GOYTACAZES,PARQUE SANTA ANA,905.0
100.0,58190.0,CAMPOS DOS GOYTACAZES,RIBEIRO DO AMARO 7º DISTRITO,470.0
100.0,58190.0,CAMPOS DOS GOYTACAZES,SANTA BÁRBARA 18º DISTRITO,192.0
100.0,58190.0,CAMPOS DOS GOYTACAZES,SANTA MARIA 18 DISTRITO,2675.0
100.0,58190.0,CAMPOS DOS GOYTACAZES,SANTO EDUARDO 13 DISTRITO,1671.0
100.0,58190.0,CAMPOS DOS GOYTACAZES,SESMARIA 12º DISTRITO,262.0
100.0,58190.0,CAMPOS DOS GOYTACAZES,SÃO LUIZ DE MUTUCA 12º DISTRITO,348.0
100.0,58190.0,CAMPOS DOS GOYTACAZES,TRAVESSÃO 7 DISTRITO,9414.0
100.0,58190.0,CAMPOS DOS GOYTACAZES,VILA NOVA 20 DISTRITO,1836.0
101.0,58211.0,CANTAGALO,BOA SORTE,1727.0
101.0,58211.0,CANTAGALO,CANTELMO,275.0
101.0,58211.0,CANTAGALO,CENTRO,6228.0
101.0,58211.0,CANTAGALO,EUCLIDELÂNDIA,1775.0
101.0,58211.0,CANTAGALO,SANTA RITA DA FLORESTA,1301.0
101.0,58211.0,CANTAGALO,SANTO ANTÔNIO,2011.0
101.0,58211.0,CANTAGALO,SÃO JOSÉ,732.0
101.0,58211.0,CANTAGALO,SÃO SEBASTIÃO DO PARAÍBA,1072.0
101.0,58211.0,CANTAGALO,TRIÂNGULO,1350.0
102.0,58238.0,CARMO,BARRA DE SÃO FRANCISCO,213.0
102.0,58238.0,CARMO,CENTRO,9347.0
102.0,58238.0,CARMO,CÓRREGO DO PRATA,567.0
102.0,58238.0,CARMO,ILHA DOS POMBOS,337.0
102.0,58238.0,CARMO,INFLUÊNCIA,1547.0
102.0,58238.0,CARMO,LOTEAMENTO VALPARAÍSO,509.0
102.0,58238.0,CARMO,MORRO DO ESTADO,617.0
102.0,58238.0,CARMO,PORTO VELHO DO CUNHA,812.0
102.0,58238.0,CARMO,PROGRESSO,323.0
103.0,58335.0,DUQUE DE CAXIAS,BAR DOS CAVALEIROS,4073.0
103.0,58335.0,DUQUE DE CAXIAS,CENTRO,24247.0
103.0,58335.0,DUQUE DE CAXIAS,COVANCA,2211.0
103.0,58335.0,DUQUE DE CAXIAS,ENGENHO DO PORTO,4993.0
103.0,58335.0,DUQUE DE CAXIAS,PARQUE LAFAIETE,14164.0
103.0,58335.0,DUQUE DE CAXIAS,PARQUE LAGUNA E DOURADOS,7017.0
103.0,58335.0,DUQUE DE CAXIAS,PARQUE SENHOR DO BONFIM,3461.0
103.0,58335.0,DUQUE DE CAXIAS,PRAINHA,3416.0
104.0,58378.0,ITABORAÍ,AMPLIAÇÃO,1691.0
104.0,58378.0,ITABORAÍ,AREAL,5222.0
104.0,58378.0,ITABORAÍ,CENTRO,24065.0
104.0,58378.0,ITABORAÍ,JOAQUIM DE OLIVEIRA,624.0
104.0,58378.0,ITABORAÍ,NANCILÂNDIA,369.0
104.0,58378.0,ITABORAÍ,NOVA CIDADE,4483.0
104.0,58378.0,ITABORAÍ,OUTEIRO DAS PEDRAS,5214.0
104.0,58378.0,ITABORAÍ,PICO,1086.0
104.0,58378.0,ITABORAÍ,PORTO DAS CAIXAS,3537.0
104.0,58378.0,ITABORAÍ,QUISSAMÃ,4796.0
104.0,58378.0,ITABORAÍ,RETA NOVA,1791.0
104.0,58378.0,ITABORAÍ,RIO VÁRZEA,15943.0
104.0,58378.0,ITABORAÍ,SÃO JOAQUIM,2061.0
104.0,58378.0,ITABORAÍ,VENDA DAS PEDRAS,14654.0
104.0,58378.0,ITABORAÍ,VISCONDE DE ITABORAÍ,5931.0
105.0,58394.0,ITAGUAÍ,AMENDOEIRA,2230.0
105.0,58394.0,ITAGUAÍ,BRISA MAR,6106.0
105.0,58394.0,ITAGUAÍ,CENTRO,12075.0
105.0,58394.0,ITAGUAÍ,CHAPERÓ,7884.0
105.0,58394.0,ITAGUAÍ,COROA GRANDE,4406.0
105.0,58394.0,ITAGUAÍ,ENGENHO,7161.0
105.0,58394.0,ITAGUAÍ,ESTRELA DO CÉU,859.0
105.0,58394.0,ITAGUAÍ,IBIRAPITANGA,354.0
105.0,58394.0,ITAGUAÍ,IBITUPORANGA,221.0
105.0,58394.0,ITAGUAÍ,ILHA DA MADEIRA,1242.0
105.0,58394.0,ITAGUAÍ,INOUE,1434.0
105.0,58394.0,ITAGUAÍ,JARDIM AMÉRICA,7431.0
105.0,58394.0,ITAGUAÍ,LEANDRO,1164.0
105.0,58394.0,ITAGUAÍ,MAZOMBA,1142.0
105.0,58394.0,ITAGUAÍ,MAZOMBINHA,1034.0
105.0,58394.0,ITAGUAÍ,MONTE SERRAT,5591.0
105.0,58394.0,ITAGUAÍ,PARQUE PARAISO,3412.0
105.0,58394.0,ITAGUAÍ,PIRANEMA,2871.0
105.0,58394.0,ITAGUAÍ,SACO DA PRATA,164.0
105.0,58394.0,ITAGUAÍ,SANTA CÂNDIDA,1213.0
105.0,58394.0,ITAGUAÍ,SANTANA,6043.0
105.0,58394.0,ITAGUAÍ,TEIXEIRAS,973.0
105.0,58394.0,ITAGUAÍ,VILA GENI,1554.0
105.0,58394.0,ITAGUAÍ,VILA MARGARIDA,8863.0
105.0,58394.0,ITAGUAÍ,VISTA ALEGRE,4304.0
106.0,58416.0,ITAOCARA,BATATAL,646.0
106.0,58416.0,ITAOCARA,BNH,878.0
106.0,58416.0,ITAOCARA,CAXIAS,3325.0
106.0,58416.0,ITAOCARA,CENTRO,6953.0
106.0,58416.0,ITAOCARA,CIDADE NOVA,1066.0
106.0,58416.0,ITAOCARA,ESTRADA NOVA,521.0
106.0,58416.0,ITAOCARA,JAGUAREMBÉ,1725.0
106.0,58416.0,ITAOCARA,LARANJAIS,2228.0
106.0,58416.0,ITAOCARA,PORTELA,1973.0
107.0,58343.0,SÃO JOSÉ DE UBÁ,CAMPO GRANDE,153.0
107.0,58343.0,SÃO JOSÉ DE UBÁ,CENTRO,6715.0
107.0,58343.0,SÃO JOSÉ DE UBÁ,CRUZ DA MOÇA,137.0
107.0,58343.0,SÃO JOSÉ DE UBÁ,SANTA MARIA,190.0
107.0,58432.0,ITAPERUNA,AEROPORTO,5807.0
107.0,58432.0,ITAPERUNA,ARÉ,1532.0
107.0,58432.0,ITAPERUNA,AVAÍ,262.0
107.0,58432.0,ITAPERUNA,BOA FORTUNA,3186.0
107.0,58432.0,ITAPERUNA,BOA VENTURA,2037.0
107.0,58432.0,ITAPERUNA,CENTRO,8391.0
107.0,58432.0,ITAPERUNA,CIDADE NOVA,7341.0
107.0,58432.0,ITAPERUNA,COMENDADOR VENÂNCIO,2457.0
107.0,58432.0,ITAPERUNA,CÓRREGO DA CHICA,357.0
107.0,58432.0,ITAPERUNA,CÓRREGO SÊCO,58.0
107.0,58432.0,ITAPERUNA,FRIGORÍFICO,1452.0
107.0,58432.0,ITAPERUNA,GOVERNADOR ROBERTO SILVEIRA,7162.0
107.0,58432.0,ITAPERUNA,HORTO FLORESTAL,795.0
107.0,58432.0,ITAPERUNA,ITAJARA,487.0
107.0,58432.0,ITAPERUNA,MATADOURO,1041.0
107.0,58432.0,ITAPERUNA,NITERÓI,8845.0
107.0,58432.0,ITAPERUNA,NOSSA SENHORA DA PENHA,319.0
107.0,58432.0,ITAPERUNA,PRACINHA BAMBUÍ,115.0
107.0,58432.0,ITAPERUNA,PRESIDENTE COSTA E SILVA,2759.0
107.0,58432.0,ITAPERUNA,RAPOSO,2808.0
107.0,58432.0,ITAPERUNA,RETIRO DO MURIAÉ,3020.0
107.0,58432.0,ITAPERUNA,SURUBI,1660.0
107.0,58432.0,ITAPERUNA,SÃO FRANCISCO,3348.0
107.0,58432.0,ITAPERUNA,SÃO MATHEUS,2079.0
107.0,58432.0,ITAPERUNA,SÃO SEBASTIÃO DA BOA VISTA,186.0
107.0,58432.0,ITAPERUNA,TOYAMA,228.0
107.0,58432.0,ITAPERUNA,VINHOSA,8038.0
108.0,58874.0,RIO CLARO,CENTRO,6235.0
108.0,58874.0,RIO CLARO,FAZENDA DA GRAMA,668.0
108.0,58874.0,RIO CLARO,GETULÂNDIA,756.0
108.0,58874.0,RIO CLARO,LÍDICE,4812.0
108.0,58874.0,RIO CLARO,PASSA TRÊS,2090.0
108.0,58874.0,RIO CLARO,POUSO SECO,465.0
108.0,58874.0,RIO CLARO,SAO JOAO MARCOS,583.0
109.0,58475.0,MACAÉ,BICUDA PEQUENA,509.0
109.0,58475.0,MACAÉ,BOTAFOGO,6226.0
109.0,58475.0,MACAÉ,CACHOEIROS DE MACAE,868.0
109.0,58475.0,MACAÉ,CAMPO DO OESTE,4460.0
109.0,58475.0,MACAÉ,CAVALEIROS,1515.0
109.0,58475.0,MACAÉ,CENTRO,21122.0
109.0,58475.0,MACAÉ,CORREGO DO OURO,3328.0
109.0,58475.0,MACAÉ,COSTA DO SOL,3166.0
109.0,58475.0,MACAÉ,FRADE,1508.0
109.0,58475.0,MACAÉ,GLICERIO,1483.0
109.0,58475.0,MACAÉ,GLORIA,1363.0
109.0,58475.0,MACAÉ,HORTO,122.0
109.0,58475.0,MACAÉ,IMBETIBA,6879.0
109.0,58475.0,MACAÉ,IMBOASSICA,2404.0
109.0,58475.0,MACAÉ,MIRAMAR,5689.0
109.0,58475.0,MACAÉ,NOVO CAVALEIROS,3777.0
109.0,58475.0,MACAÉ,PRAIA CAMPISTA,2405.0
109.0,58475.0,MACAÉ,RIVIERA FLUMINENSE,5435.0
109.0,58475.0,MACAÉ,SANA,1659.0
109.0,58475.0,MACAÉ,TRAPICHE,1254.0
109.0,58475.0,MACAÉ,VIRGEM SANTA,1260.0
109.0,58475.0,MACAÉ,VISCONDE DE ARAUJO,8284.0
110.0,58491.0,MAGÉ,ANDORINHAS,2105.0
110.0,58491.0,MAGÉ,BAIA BRANCA,454.0
110.0,58491.0,MAGÉ,BARBUDA,2983.0
110.0,58491.0,MAGÉ,BARÃO DO IRIRI,582.0
110.0,58491.0,MAGÉ,BNH - GANDE,1040.0
110.0,58491.0,MAGÉ,CAPELA,1376.0
110.0,58491.0,MAGÉ,CENTRO,19431.0
110.0,58491.0,MAGÉ,CITROLÂNDIA,112.0
110.0,58491.0,MAGÉ,COMENDADOR REIS,3593.0
110.0,58491.0,MAGÉ,COVANCA - SURUI,1149.0
110.0,58491.0,MAGÉ,IPIRANGA,1766.0
110.0,58491.0,MAGÉ,JARDIM ESMERALDA,1879.0
110.0,58491.0,MAGÉ,JORORÓ,540.0
110.0,58491.0,MAGÉ,LEQUE AZUL,974.0
110.0,58491.0,MAGÉ,MAUA,7790.0
110.0,58491.0,MAGÉ,NOVA MARILIA,2412.0
110.0,58491.0,MAGÉ,OLARIA,860.0
110.0,58491.0,MAGÉ,PARQUE BONEVILLE,644.0
110.0,58491.0,MAGÉ,PARQUE IRIRI,336.0
110.0,58491.0,MAGÉ,PIEDADE,1530.0
110.0,58491.0,MAGÉ,PONTE SECA,3045.0
110.0,58491.0,MAGÉ,PRAIA DE OLARIA,2020.0
110.0,58491.0,MAGÉ,PRAIA DO ANIL,1904.0
110.0,58491.0,MAGÉ,RIO DO OURO,1710.0
110.0,58491.0,MAGÉ,SACO,1044.0
110.0,58491.0,MAGÉ,SANTA DALILA,1757.0
110.0,58491.0,MAGÉ,SANTO ALEIXO,8091.0
110.0,58491.0,MAGÉ,SAO FRANCISCO,1245.0
110.0,58491.0,MAGÉ,SURUI,10470.0
110.0,58491.0,MAGÉ,TÊNIS CLUBE,4194.0
110.0,58491.0,MAGÉ,VILA INCA,311.0
111.0,59218.0,VALENÇA,ALBERTO FURTADO,230.0
111.0,59218.0,VALENÇA,APARECIDA,1172.0
111.0,59218.0,VALENÇA,BARÃO DE JUPARANÃ,3031.0
