NM_MUNICIPIO,NR_ZONA,DS_CARGO,NM_URNA_CANDIDATO,NR_PARTIDO,SG_PARTIDO,DS_SIT_TOT_TURNO,QT_VOTOS_NOMINAIS
RIO DE JANEIRO,238,Vereador,LUIZ CARLOS RAMOS FILHO,19,PTN,ELEITO POR QP,205
RIO DE JANEIRO,22,Vereador,CARLO CAIADO,25,DEM,ELEITO POR QP,68
RIO DE JANEIRO,177,Vereador,JAIRINHO,15,PMDB,ELEITO POR QP,28
RIO DE JANEIRO,179,Vereador,CHIQUINHO BRAZÃO,15,PMDB,ELEITO POR QP,6811
RIO DE JANEIRO,178,Vereador,JUNIOR DA LUCINHA,15,PMDB,ELEITO POR QP,78
RIO DE JANEIRO,6,Vereador,CESAR MAIA,25,DEM,ELEITO POR QP,921
RIO DE JANEIRO,178,Vereador,WILLIAN COELHO,15,PMDB,ELEITO POR QP,68
RIO DE JANEIRO,4,Vereador,CARLO CAIADO,25,DEM,ELEITO POR QP,204
RIO DE JANEIRO,214,Vereador,ALEXANDRE ISQUIERDO,25,DEM,ELEITO POR QP,130
RIO DE JANEIRO,215,Vereador,ROSA FERNANDES,15,PMDB,ELEITO POR QP,213
RIO DE JANEIRO,232,Vereador,JAIRINHO,15,PMDB,ELEITO POR QP,3312
RIO DE JANEIRO,5,Vereador,CHIQUINHO BRAZÃO,15,PMDB,ELEITO POR QP,32
RIO DE JANEIRO,8,Vereador,JORGE FELIPPE,15,PMDB,ELEITO POR QP,129
RIO DE JANEIRO,121,Vereador,RAFAEL ALOISIO FREITAS,15,PMDB,ELEITO POR QP,54
RIO DE JANEIRO,2,Vereador,RAFAEL ALOISIO FREITAS,15,PMDB,ELEITO POR QP,105
RIO DE JANEIRO,169,Vereador,CESAR MAIA,25,DEM,ELEITO POR QP,704
RIO DE JANEIRO,167,Vereador,CESAR MAIA,25,DEM,ELEITO POR QP,988
RIO DE JANEIRO,162,Vereador,WILLIAN COELHO,15,PMDB,ELEITO POR QP,12
RIO DE JANEIRO,10,Vereador,THIAGO K. RIBEIRO,15,PMDB,ELEITO POR QP,564
RIO DE JANEIRO,228,Vereador,JAIRINHO,15,PMDB,ELEITO POR QP,13
RIO DE JANEIRO,166,Vereador,ALEXANDRE ISQUIERDO,25,DEM,ELEITO POR QP,68
RIO DE JANEIRO,208,Vereador,JORGE FELIPPE,15,PMDB,ELEITO POR QP,158
RIO DE JANEIRO,230,Vereador,CESAR MAIA,25,DEM,ELEITO POR QP,712
RIO DE JANEIRO,211,Vereador,ALEXANDRE ISQUIERDO,25,DEM,ELEITO POR QP,92
RIO DE JANEIRO,238,Vereador,THIAGO K. RIBEIRO,15,PMDB,ELEITO POR QP,40
RIO DE JANEIRO,243,Vereador,ROSA FERNANDES,15,PMDB,ELEITO POR QP,32
RIO DE JANEIRO,241,Vereador,CHIQUINHO BRAZÃO,15,PMDB,ELEITO POR QP,8
RIO DE JANEIRO,4,Vereador,CHIQUINHO BRAZÃO,15,PMDB,ELEITO POR QP,39
RIO DE JANEIRO,176,Vereador,JAIRINHO,15,PMDB,ELEITO POR QP,28
RIO DE JANEIRO,210,Vereador,WILLIAN COELHO,15,PMDB,ELEITO POR QP,88
RIO DE JANEIRO,117,Vereador,WILLIAN COELHO,15,PMDB,ELEITO POR QP,10
RIO DE JANEIRO,231,Vereador,CHIQUINHO BRAZÃO,15,PMDB,ELEITO POR QP,15
RIO DE JANEIRO,12,Vereador,JUNIOR DA LUCINHA,15,PMDB,ELEITO POR QP,11
RIO DE JANEIRO,246,Vereador,JORGE FELIPPE,15,PMDB,ELEITO POR QP,523
RIO DE JANEIRO,210,Vereador,MARCELINO D ALMEIDA,11,PP,ELEITO POR QP,1018
RIO DE JANEIRO,170,Vereador,RENATO CINCO,50,PSOL,ELEITO POR QP,464
RIO DE JANEIRO,20,Vereador,RENATO CINCO,50,PSOL,ELEITO POR QP,231
RIO DE JANEIRO,164,Vereador,TARCÍSIO MOTTA,50,PSOL,ELEITO POR QP,1002
RIO DE JANEIRO,161,Vereador,RENATO CINCO,50,PSOL,ELEITO POR QP,141
RIO DE JANEIRO,231,Vereador,MARIELLE FRANCO,50,PSOL,ELEITO POR QP,165
RIO DE JANEIRO,173,Vereador,PAULO PINHEIRO,50,PSOL,ELEITO POR QP,255
RIO DE JANEIRO,246,Vereador,PAULO PINHEIRO,50,PSOL,ELEITO POR QP,24
RIO DE JANEIRO,238,Vereador,VERA LINS,11,PP,ELEITO POR QP,42
RIO DE JANEIRO,177,Vereador,JORGE FELIPPE,15,PMDB,ELEITO POR QP,117
RIO DE JANEIRO,163,Vereador,MARCELINO D ALMEIDA,11,PP,ELEITO POR QP,19
RIO DE JANEIRO,241,Vereador,ROSA FERNANDES,15,PMDB,ELEITO POR QP,20
RIO DE JANEIRO,23,Vereador,THIAGO K. RIBEIRO,15,PMDB,ELEITO POR QP,128
RIO DE JANEIRO,10,Vereador,MARCELINO D ALMEIDA,11,PP,ELEITO POR QP,43
RIO DE JANEIRO,188,Vereador,MARCELINO D ALMEIDA,11,PP,ELEITO POR QP,11
RIO DE JANEIRO,220,Vereador,VERA LINS,11,PP,ELEITO POR QP,146
RIO DE JANEIRO,177,Vereador,VERA LINS,11,PP,ELEITO POR QP,2723
RIO DE JANEIRO,179,Vereador,THIAGO K. RIBEIRO,15,PMDB,ELEITO POR QP,1631
RIO DE JANEIRO,162,Vereador,THIAGO K. RIBEIRO,15,PMDB,ELEITO POR QP,866
RIO DE JANEIRO,164,Vereador,JORGE FELIPPE,15,PMDB,ELEITO POR QP,110
RIO DE JANEIRO,242,Vereador,VERA LINS,11,PP,ELEITO POR QP,36
RIO DE JANEIRO,9,Vereador,VERA LINS,11,PP,ELEITO POR QP,145
RIO DE JANEIRO,165,Vereador,MARCELINO D ALMEIDA,11,PP,ELEITO POR QP,10
RIO DE JANEIRO,241,Vereador,MARCELINO D ALMEIDA,11,PP,ELEITO POR QP,41
RIO DE JANEIRO,190,Vereador,JORGE FELIPPE,15,PMDB,ELEITO POR QP,128
RIO DE JANEIRO,1,Vereador,JORGE FELIPPE,15,PMDB,ELEITO POR QP,67
RIO DE JANEIRO,165,Vereador,JAIRINHO,15,PMDB,ELEITO POR QP,10
RIO DE JANEIRO,20,Vereador,JORGE FELIPPE,15,PMDB,ELEITO POR QP,130
RIO DE JANEIRO,236,Vereador,TARCÍSIO MOTTA,50,PSOL,ELEITO POR QP,249
RIO DE JANEIRO,244,Vereador,RENATO CINCO,50,PSOL,ELEITO POR QP,62
RIO DE JANEIRO,217,Vereador,PAULO PINHEIRO,50,PSOL,ELEITO POR QP,42
RIO DE JANEIRO,12,Vereador,TARCÍSIO MOTTA,50,PSOL,ELEITO POR QP,300
RIO DE JANEIRO,236,Vereador,RENATO CINCO,50,PSOL,ELEITO POR QP,36
RIO DE JANEIRO,242,Vereador,PAULO PINHEIRO,50,PSOL,ELEITO POR QP,40
RIO DE JANEIRO,10,Vereador,MARIELLE FRANCO,50,PSOL,ELEITO POR QP,295
RIO DE JANEIRO,9,Vereador,MARIELLE FRANCO,50,PSOL,ELEITO POR QP,1333
RIO DE JANEIRO,243,Vereador,ITALO CIBA,70,PT do B,ELEITO POR QP,4
RIO DE JANEIRO,21,Vereador,ITALO CIBA,70,PT do B,ELEITO POR QP,3
RIO DE JANEIRO,16,Vereador,ITALO CIBA,70,PT do B,ELEITO POR QP,3
RIO DE JANEIRO,118,Vereador,ITALO CIBA,70,PT do B,ELEITO POR QP,16
RIO DE JANEIRO,169,Vereador,ITALO CIBA,70,PT do B,ELEITO POR QP,6
RIO DE JANEIRO,1,Vereador,ITALO CIBA,70,PT do B,ELEITO POR QP,1
RIO DE JANEIRO,160,Vereador,DR. CARLOS EDUARDO,77,SD,ELEITO POR QP,90
RIO DE JANEIRO,215,Vereador,DR. CARLOS EDUARDO,77,SD,ELEITO POR QP,105
RIO DE JANEIRO,161,Vereador,CHIQUINHO BRAZÃO,15,PMDB,ELEITO POR QP,44
RIO DE JANEIRO,210,Vereador,JUNIOR DA LUCINHA,15,PMDB,ELEITO POR QP,24
RIO DE JANEIRO,164,Vereador,WILLIAN COELHO,15,PMDB,ELEITO POR QP,11
RIO DE JANEIRO,162,Vereador,JUNIOR DA LUCINHA,15,PMDB,ELEITO POR QP,29
RIO DE JANEIRO,205,Vereador,JOÃO MENDES DE JESUS,10,PRB,ELEITO POR QP,33
RIO DE JANEIRO,237,Vereador,JOÃO MENDES DE JESUS,10,PRB,ELEITO POR QP,858
RIO DE JANEIRO,252,Vereador,TÂNIA BASTOS ,10,PRB,ELEITO POR QP,395
RIO DE JANEIRO,182,Vereador,JOÃO MENDES DE JESUS,10,PRB,ELEITO POR QP,208
RIO DE JANEIRO,238,Vereador,TÂNIA BASTOS ,10,PRB,ELEITO POR QP,20
RIO DE JANEIRO,218,Vereador,JOÃO MENDES DE JESUS,10,PRB,ELEITO POR QP,92
RIO DE JANEIRO,169,Vereador,REIMONT,13,PT,ELEITO POR QP,137
RIO DE JANEIRO,193,Vereador,LUCIANA NOVAES,13,PT,ELEITO POR QP,154
RIO DE JANEIRO,7,Vereador,REIMONT,13,PT,ELEITO POR QP,1168
RIO DE JANEIRO,233,Vereador,LUCIANA NOVAES,13,PT,ELEITO POR QP,96
RIO DE JANEIRO,176,Vereador,LUCIANA NOVAES,13,PT,ELEITO POR QP,112
RIO DE JANEIRO,236,Vereador,TERESA BERGHER,45,PSDB,ELEITO POR QP,13
RIO DE JANEIRO,165,Vereador,TERESA BERGHER,45,PSDB,ELEITO POR QP,915
RIO DE JANEIRO,219,Vereador,TERESA BERGHER,45,PSDB,ELEITO POR QP,23
RIO DE JANEIRO,208,Vereador,TERESA BERGHER,45,PSDB,ELEITO POR QP,46
RIO DE JANEIRO,122,Vereador,FELIPE MICHEL,45,PSDB,ELEITO POR QP,41
RIO DE JANEIRO,211,Vereador,FELIPE MICHEL,45,PSDB,ELEITO POR QP,508
RIO DE JANEIRO,242,Vereador,FELIPE MICHEL,45,PSDB,ELEITO POR QP,18
RIO DE JANEIRO,230,Vereador,TERESA BERGHER,45,PSDB,ELEITO POR QP,22
RIO DE JANEIRO,23,Vereador,FELIPE MICHEL,45,PSDB,ELEITO POR QP,35
RIO DE JANEIRO,163,Vereador,VAL,51,PEN,ELEITO POR QP,13
RIO DE JANEIRO,160,Vereador,VAL,51,PEN,ELEITO POR QP,68
RIO DE JANEIRO,191,Vereador,VAL,51,PEN,ELEITO POR QP,19
RIO DE JANEIRO,166,Vereador,VAL,51,PEN,ELEITO POR QP,5
RIO DE JANEIRO,19,Vereador,VAL,51,PEN,ELEITO POR QP,14
RIO DE JANEIRO,182,Vereador,VAL,51,PEN,ELEITO POR QP,38
RIO DE JANEIRO,204,Vereador,VAL,51,PEN,ELEITO POR QP,12
RIO DE JANEIRO,119,Vereador,JOÃO MENDES DE JESUS,10,PRB,ELEITO POR QP,107
RIO DE JANEIRO,3,Vereador,BISPO INALDO SILVA,10,PRB,ELEITO POR QP,45
RIO DE JANEIRO,23,Vereador,TÂNIA BASTOS ,10,PRB,ELEITO POR QP,43
RIO DE JANEIRO,241,Vereador,BISPO INALDO SILVA,10,PRB,ELEITO POR QP,104
RIO DE JANEIRO,16,Vereador,BISPO INALDO SILVA,10,PRB,ELEITO POR QP,58
RIO DE JANEIRO,207,Vereador,TÂNIA BASTOS ,10,PRB,ELEITO POR QP,108
RIO DE JANEIRO,238,Vereador,JOÃO MENDES DE JESUS,10,PRB,ELEITO POR QP,906
RIO DE JANEIRO,230,Vereador,JOÃO MENDES DE JESUS,10,PRB,ELEITO POR QP,1582
RIO DE JANEIRO,169,Vereador,BISPO INALDO SILVA,10,PRB,ELEITO POR QP,492
RIO DE JANEIRO,9,Vereador,JOÃO MENDES DE JESUS,10,PRB,ELEITO POR QP,173
RIO DE JANEIRO,180,Vereador,DR GILBERTO,33,PMN,ELEITO POR QP,38
RIO DE JANEIRO,11,Vereador,MARCELO ARAR,14,PTB,ELEITO POR QP,144
RIO DE JANEIRO,236,Vereador,ZICO,14,PTB,ELEITO POR QP,160
RIO DE JANEIRO,24,Vereador,MARCELO ARAR,14,PTB,ELEITO POR QP,34
RIO DE JANEIRO,161,Vereador,LEANDRO LYRA,30,NOVO,ELEITO POR QP,39
RIO DE JANEIRO,211,Vereador,LEANDRO LYRA,30,NOVO,ELEITO POR QP,1219
RIO DE JANEIRO,180,Vereador,LEANDRO LYRA,30,NOVO,ELEITO POR QP,194
RIO DE JANEIRO,229,Vereador,LEANDRO LYRA,30,NOVO,ELEITO POR QP,226
RIO DE JANEIRO,9,Vereador,JONES MOURA,55,PSD,ELEITO POR QP,124
RIO DE JANEIRO,161,Vereador,JONES MOURA,55,PSD,ELEITO POR QP,140
RIO DE JANEIRO,164,Vereador,MARCELLO SICILIANO,31,PHS,ELEITO POR QP,18
RIO DE JANEIRO,14,Vereador,JONES MOURA,55,PSD,ELEITO POR QP,113
RIO DE JANEIRO,182,Vereador,JONES MOURA,55,PSD,ELEITO POR QP,202
RIO DE JANEIRO,173,Vereador,JONES MOURA,55,PSD,ELEITO POR QP,31
RIO DE JANEIRO,213,Vereador,MARCELLO SICILIANO,31,PHS,ELEITO POR QP,64
RIO DE JANEIRO,204,Vereador,CLÁUDIO CASTRO,20,PSC,ELEITO POR QP,102
RIO DE JANEIRO,228,Vereador,CLÁUDIO CASTRO,20,PSC,ELEITO POR QP,97
RIO DE JANEIRO,193,Vereador,ZICO,14,PTB,ELEITO POR QP,8
RIO DE JANEIRO,241,Vereador,DAVID MIRANDA,50,PSOL,ELEITO POR MÉDIA,30
RIO DE JANEIRO,3,Vereador,DAVID MIRANDA,50,PSOL,ELEITO POR MÉDIA,193
RIO DE JANEIRO,243,Vereador,LEONEL BRIZOLA NETO,50,PSOL,ELEITO POR MÉDIA,103
RIO DE JANEIRO,238,Vereador,DR. JORGE MANAIA,77,SD,ELEITO POR MÉDIA,75
RIO DE JANEIRO,123,Vereador,DR. JORGE MANAIA,77,SD,ELEITO POR MÉDIA,66
RIO DE JANEIRO,7,Vereador,DR. JORGE MANAIA,77,SD,ELEITO POR MÉDIA,85
RIO DE JANEIRO,228,Vereador,DR. JORGE MANAIA,77,SD,ELEITO POR MÉDIA,25
RIO DE JANEIRO,190,Vereador,CLÁUDIO CASTRO,20,PSC,ELEITO POR QP,45
RIO DE JANEIRO,12,Vereador,CARLOS BOLSONARO,20,PSC,ELEITO POR QP,615
RIO DE JANEIRO,24,Vereador,CARLOS BOLSONARO,20,PSC,ELEITO POR QP,1235
RIO DE JANEIRO,11,Vereador,OTONI DE PAULA JR,20,PSC,ELEITO POR QP,28
RIO DE JANEIRO,167,Vereador,OTONI DE PAULA JR,20,PSC,ELEITO POR QP,143
RIO DE JANEIRO,216,Vereador,CLÁUDIO CASTRO,20,PSC,ELEITO POR QP,98
RIO DE JANEIRO,21,Vereador,OTONI DE PAULA JR,20,PSC,ELEITO POR QP,116
RIO DE JANEIRO,20,Vereador,CLÁUDIO CASTRO,20,PSC,ELEITO POR QP,147
RIO DE JANEIRO,244,Vereador,OTONI DE PAULA JR,20,PSC,ELEITO POR QP,32
RIO DE JANEIRO,190,Vereador,RENATO MOURA,12,PDT,ELEITO POR QP,22
RIO DE JANEIRO,122,Vereador,RENATO MOURA,12,PDT,ELEITO POR QP,135
RIO DE JANEIRO,217,Vereador,DR. JORGE MANAIA,77,SD,ELEITO POR MÉDIA,147
RIO DE JANEIRO,213,Vereador,ZICO BACANA,31,PHS,ELEITO POR MÉDIA,8
RIO DE JANEIRO,4,Vereador,ZICO BACANA,31,PHS,ELEITO POR MÉDIA,6
RIO DE JANEIRO,164,Vereador,ZICO BACANA,31,PHS,ELEITO POR MÉDIA,5
RIO DE JANEIRO,3,Vereador,ZICO BACANA,31,PHS,ELEITO POR MÉDIA,3
RIO DE JANEIRO,6,Vereador,ZICO BACANA,31,PHS,ELEITO POR MÉDIA,3
RIO DE JANEIRO,21,Vereador,ELISEU KESSLER,55,PSD,ELEITO POR MÉDIA,37
RIO DE JANEIRO,9,Vereador,ELISEU KESSLER,55,PSD,ELEITO POR MÉDIA,202
RIO DE JANEIRO,244,Vereador,FERNANDO WILLIAM,12,PDT,ELEITO POR MÉDIA,54
RIO DE JANEIRO,190,Vereador,FERNANDO WILLIAM,12,PDT,ELEITO POR MÉDIA,54
RIO DE JANEIRO,188,Vereador,RENATO MOURA,12,PDT,ELEITO POR QP,30
RIO DE JANEIRO,236,Vereador,RENATO MOURA,12,PDT,ELEITO POR QP,480
RIO DE JANEIRO,3,Vereador,RENATO MOURA,12,PDT,ELEITO POR QP,19
RIO DE JANEIRO,13,Vereador,LUIZ CARLOS RAMOS FILHO,19,PTN,ELEITO POR QP,46
RIO DE JANEIRO,209,Vereador,LUIZ CARLOS RAMOS FILHO,19,PTN,ELEITO POR QP,34
RIO DE JANEIRO,10,Vereador,JORGE FELIPPE,15,PMDB,ELEITO POR QP,193
RIO DE JANEIRO,207,Vereador,CESAR MAIA,25,DEM,ELEITO POR QP,655
RIO DE JANEIRO,242,Vereador,ROSA FERNANDES,15,PMDB,ELEITO POR QP,46
RIO DE JANEIRO,233,Vereador,JUNIOR DA LUCINHA,15,PMDB,ELEITO POR QP,98
RIO DE JANEIRO,19,Vereador,PROFESSOR CELIO LUPPARELLI,25,DEM,ELEITO POR MÉDIA,34
RIO DE JANEIRO,170,Vereador,PROFESSOR ADALMIR,45,PSDB,ELEITO POR MÉDIA,22
RIO DE JANEIRO,2,Vereador,PROFESSOR ADALMIR,45,PSDB,ELEITO POR MÉDIA,15
RIO DE JANEIRO,16,Vereador,PAULO MESSINA,90,PROS,ELEITO POR MÉDIA,106
RIO DE JANEIRO,173,Vereador,PAULO MESSINA,90,PROS,ELEITO POR MÉDIA,113
RIO DE JANEIRO,180,Vereador,PAULO MESSINA,90,PROS,ELEITO POR MÉDIA,378
RIO DE JANEIRO,236,Vereador,PAULO MESSINA,90,PROS,ELEITO POR MÉDIA,98
RIO DE JANEIRO,185,Vereador,VERÔNICA COSTA,15,PMDB,ELEITO POR MÉDIA,489
RIO DE JANEIRO,182,Vereador,VERÔNICA COSTA,15,PMDB,ELEITO POR MÉDIA,549
RIO DE JANEIRO,217,Vereador,VERÔNICA COSTA,15,PMDB,ELEITO POR MÉDIA,438
RIO DE JANEIRO,162,Vereador,DR. JOÃO RICARDO,15,PMDB,ELEITO POR MÉDIA,66
RIO DE JANEIRO,232,Vereador,VERÔNICA COSTA,15,PMDB,ELEITO POR MÉDIA,144
RIO DE JANEIRO,207,Vereador,VERÔNICA COSTA,15,PMDB,ELEITO POR MÉDIA,303
RIO DE JANEIRO,234,Vereador,DR. JOÃO RICARDO,15,PMDB,ELEITO POR MÉDIA,115
RIO DE JANEIRO,189,Vereador,JAIR DA MENDES GOMES,33,PMN,ELEITO POR MÉDIA,20
RIO DE JANEIRO,182,Vereador,JAIR DA MENDES GOMES,33,PMN,ELEITO POR MÉDIA,13
RIO DE JANEIRO,192,Vereador,CHIQUINHO BRAZÃO,15,PMDB,ELEITO POR QP,73
RIO DE JANEIRO,205,Vereador,RAFAEL ALOISIO FREITAS,15,PMDB,ELEITO POR QP,164
RIO DE JANEIRO,165,Vereador,CESAR MAIA,25,DEM,ELEITO POR QP,664
RIO DE JANEIRO,5,Vereador,CESAR MAIA,25,DEM,ELEITO POR QP,863
RIO DE JANEIRO,215,Vereador,ALEXANDRE ISQUIERDO,25,DEM,ELEITO POR QP,157
RIO DE JANEIRO,173,Vereador,ALEXANDRE ISQUIERDO,25,DEM,ELEITO POR QP,72
RIO DE JANEIRO,219,Vereador,THIAGO K. RIBEIRO,15,PMDB,ELEITO POR QP,140
RIO DE JANEIRO,182,Vereador,CARLO CAIADO,25,DEM,ELEITO POR QP,533
RIO DE JANEIRO,2,Vereador,CESAR MAIA,25,DEM,ELEITO POR QP,1022
RIO DE JANEIRO,180,Vereador,ROSA FERNANDES,15,PMDB,ELEITO POR QP,158
RIO DE JANEIRO,252,Vereador,ALEXANDRE ISQUIERDO,25,DEM,ELEITO POR QP,57
RIO DE JANEIRO,13,Vereador,JORGE FELIPPE,15,PMDB,ELEITO POR QP,203
RIO DE JANEIRO,165,Vereador,WILLIAN COELHO,15,PMDB,ELEITO POR QP,8
RIO DE JANEIRO,189,Vereador,CESAR MAIA,25,DEM,ELEITO POR QP,524
RIO DE JANEIRO,192,Vereador,CESAR MAIA,25,DEM,ELEITO POR QP,1400
RIO DE JANEIRO,214,Vereador,CHIQUINHO BRAZÃO,15,PMDB,ELEITO POR QP,65
RIO DE JANEIRO,217,Vereador,JORGE FELIPPE,15,PMDB,ELEITO POR QP,91
RIO DE JANEIRO,19,Vereador,ALEXANDRE ISQUIERDO,25,DEM,ELEITO POR QP,120
RIO DE JANEIRO,182,Vereador,ALEXANDRE ISQUIERDO,25,DEM,ELEITO POR QP,462
RIO DE JANEIRO,216,Vereador,JAIR DA MENDES GOMES,33,PMN,ELEITO POR MÉDIA,26
RIO DE JANEIRO,188,Vereador,JAIR DA MENDES GOMES,33,PMN,ELEITO POR MÉDIA,12
RIO DE JANEIRO,166,Vereador,JAIR DA MENDES GOMES,33,PMN,ELEITO POR MÉDIA,6
RIO DE JANEIRO,176,Vereador,JAIR DA MENDES GOMES,33,PMN,ELEITO POR MÉDIA,25
RIO DE JANEIRO,166,Vereador,ROGERIO ROCAL,14,PTB,ELEITO POR MÉDIA,5
RIO DE JANEIRO,219,Vereador,ROGERIO ROCAL,14,PTB,ELEITO POR MÉDIA,10
RIO DE JANEIRO,216,Vereador,ROGERIO ROCAL,14,PTB,ELEITO POR MÉDIA,6
RIO DE JANEIRO,207,Vereador,ROGERIO ROCAL,14,PTB,ELEITO POR MÉDIA,6
RIO DE JANEIRO,215,Vereador,CARLO CAIADO,25,DEM,ELEITO POR QP,110
RIO DE JANEIRO,236,Vereador,JAIRINHO,15,PMDB,ELEITO POR QP,347
RIO DE JANEIRO,190,Vereador,WILLIAN COELHO,15,PMDB,ELEITO POR QP,24
RIO DE JANEIRO,7,Vereador,WILLIAN COELHO,15,PMDB,ELEITO POR QP,26
RIO DE JANEIRO,246,Vereador,WILLIAN COELHO,15,PMDB,ELEITO POR QP,413
RIO DE JANEIRO,216,Vereador,MARCELINO D ALMEIDA,11,PP,ELEITO POR QP,26
RIO DE JANEIRO,185,Vereador,VERA LINS,11,PP,ELEITO POR QP,361
RIO DE JANEIRO,171,Vereador,VERA LINS,11,PP,ELEITO POR QP,77
RIO DE JANEIRO,179,Vereador,MARCELINO D ALMEIDA,11,PP,ELEITO POR QP,49
RIO DE JANEIRO,207,Vereador,MARCELINO D ALMEIDA,11,PP,ELEITO POR QP,39
RIO DE JANEIRO,2,Vereador,VERA LINS,11,PP,ELEITO POR QP,114
RIO DE JANEIRO,234,Vereador,VERA LINS,11,PP,ELEITO POR QP,64
RIO DE JANEIRO,5,Vereador,RAFAEL ALOISIO FREITAS,15,PMDB,ELEITO POR QP,95
RIO DE JANEIRO,228,Vereador,WILLIAN COELHO,15,PMDB,ELEITO POR QP,2
RIO DE JANEIRO,170,Vereador,MARCELINO D ALMEIDA,11,PP,ELEITO POR QP,10
RIO DE JANEIRO,168,Vereador,MARCELINO D ALMEIDA,11,PP,ELEITO POR QP,15
RIO DE JANEIRO,169,Vereador,VERA LINS,11,PP,ELEITO POR QP,173
RIO DE JANEIRO,235,Vereador,VERA LINS,11,PP,ELEITO POR QP,67
RIO DE JANEIRO,18,Vereador,MARCELINO D ALMEIDA,11,PP,ELEITO POR QP,4
RIO DE JANEIRO,213,Vereador,THIAGO K. RIBEIRO,15,PMDB,ELEITO POR QP,388
RIO DE JANEIRO,171,Vereador,JAIRINHO,15,PMDB,ELEITO POR QP,18
RIO DE JANEIRO,207,Vereador,JUNIOR DA LUCINHA,15,PMDB,ELEITO POR QP,17
RIO DE JANEIRO,230,Vereador,JUNIOR DA LUCINHA,15,PMDB,ELEITO POR QP,127
RIO DE JANEIRO,235,Vereador,JORGE FELIPPE,15,PMDB,ELEITO POR QP,283
RIO DE JANEIRO,178,Vereador,JAIRINHO,15,PMDB,ELEITO POR QP,1985
RIO DE JANEIRO,234,Vereador,JAIRINHO,15,PMDB,ELEITO POR QP,830
RIO DE JANEIRO,185,Vereador,JUNIOR DA LUCINHA,15,PMDB,ELEITO POR QP,52
RIO DE JANEIRO,120,Vereador,ROSA FERNANDES,15,PMDB,ELEITO POR QP,42
RIO DE JANEIRO,17,Vereador,ROSA FERNANDES,15,PMDB,ELEITO POR QP,77
RIO DE JANEIRO,20,Vereador,TÂNIA BASTOS ,10,PRB,ELEITO POR QP,200
RIO DE JANEIRO,244,Vereador,TÂNIA BASTOS ,10,PRB,ELEITO POR QP,3
RIO DE JANEIRO,204,Vereador,JOÃO MENDES DE JESUS,10,PRB,ELEITO POR QP,60
RIO DE JANEIRO,167,Vereador,TÂNIA BASTOS ,10,PRB,ELEITO POR QP,413
RIO DE JANEIRO,212,Vereador,BISPO INALDO SILVA,10,PRB,ELEITO POR QP,20
RIO DE JANEIRO,232,Vereador,TÂNIA BASTOS ,10,PRB,ELEITO POR QP,10
RIO DE JANEIRO,246,Vereador,BISPO INALDO SILVA,10,PRB,ELEITO POR QP,532
RIO DE JANEIRO,2,Vereador,JOÃO MENDES DE JESUS,10,PRB,ELEITO POR QP,108
RIO DE JANEIRO,14,Vereador,BISPO INALDO SILVA,10,PRB,ELEITO POR QP,415
RIO DE JANEIRO,125,Vereador,BISPO INALDO SILVA,10,PRB,ELEITO POR QP,54
RIO DE JANEIRO,231,Vereador,BISPO INALDO SILVA,10,PRB,ELEITO POR QP,50
RIO DE JANEIRO,12,Vereador,TÂNIA BASTOS ,10,PRB,ELEITO POR QP,100
RIO DE JANEIRO,180,Vereador,TÂNIA BASTOS ,10,PRB,ELEITO POR QP,889
RIO DE JANEIRO,188,Vereador,BISPO INALDO SILVA,10,PRB,ELEITO POR QP,278
RIO DE JANEIRO,229,Vereador,DR GILBERTO,33,PMN,ELEITO POR QP,4
RIO DE JANEIRO,191,Vereador,DR GILBERTO,33,PMN,ELEITO POR QP,11
RIO DE JANEIRO,25,Vereador,DR GILBERTO,33,PMN,ELEITO POR QP,611
RIO DE JANEIRO,241,Vereador,DR GILBERTO,33,PMN,ELEITO POR QP,676
RIO DE JANEIRO,22,Vereador,DR GILBERTO,33,PMN,ELEITO POR QP,18
RIO DE JANEIRO,167,Vereador,DR GILBERTO,33,PMN,ELEITO POR QP,22
RIO DE JANEIRO,232,Vereador,MARCELO ARAR,14,PTB,ELEITO POR QP,26
RIO DE JANEIRO,233,Vereador,ZICO,14,PTB,ELEITO POR QP,214
RIO DE JANEIRO,3,Vereador,ZICO,14,PTB,ELEITO POR QP,9
RIO DE JANEIRO,242,Vereador,MARCELO ARAR,14,PTB,ELEITO POR QP,41
RIO DE JANEIRO,246,Vereador,ZICO,14,PTB,ELEITO POR QP,210
RIO DE JANEIRO,173,Vereador,ZICO,14,PTB,ELEITO POR QP,6
RIO DE JANEIRO,211,Vereador,ZICO,14,PTB,ELEITO POR QP,9
RIO DE JANEIRO,190,Vereador,ZICO,14,PTB,ELEITO POR QP,11
RIO DE JANEIRO,1,Vereador,LEONEL BRIZOLA NETO,50,PSOL,ELEITO POR MÉDIA,79
RIO DE JANEIRO,5,Vereador,LEONEL BRIZOLA NETO,50,PSOL,ELEITO POR MÉDIA,111
RIO DE JANEIRO,121,Vereador,DAVID MIRANDA,50,PSOL,ELEITO POR MÉDIA,21
RIO DE JANEIRO,212,Vereador,DAVID MIRANDA,50,PSOL,ELEITO POR MÉDIA,87
RIO DE JANEIRO,245,Vereador,DAVID MIRANDA,50,PSOL,ELEITO POR MÉDIA,40
